location,mean_X,mean_Y,mean_Z,std_X,std_Y,std_Z,skew_X,skew_Y,skew_Z,label
1,0.10708361,-0.19136537,-0.97987945,0.002122107,0.00270558,0.001705709,0.034830546,0.479636052,0.274193268,14
1,0.10566036,-0.19155045,-0.98005769,0.00256098,0.002882901,0.001939369,-0.074768702,0.182870945,0.463256206,14
1,0.10461813,-0.1924501,-0.98070939,0.002074695,0.002341923,0.002089758,0.396897695,0.173866953,0.944396909,14
1,0.10509374,-0.19302841,-0.98066102,0.002340281,0.002431056,0.001885209,0.410309664,0.175114285,0.38371065,14
1,0.10458054,-0.19311827,-0.9810878,0.002091891,0.002291221,0.001697634,0.76839785,-0.057220879,0.026567831,14
1,0.093914,-0.31659268,-0.93737226,0.02643141,0.152248713,0.059619856,-1.161901037,-0.706350009,1.111740338,14
1,0.0697554,-0.38409195,-0.92403187,0.008819354,0.008535847,0.006330033,2.270443682,-0.599344499,0.422735444,14
1,0.06833476,-0.37981477,-0.92611071,0.00302316,0.003754355,0.002108629,-0.021120928,0.011057485,-0.01840246,14
1,0.06738161,-0.37975265,-0.92631024,0.002475396,0.002247272,0.00201744,1.198962968,0.1598118,-0.258141983,14
1,0.06771259,-0.37913041,-0.92642599,0.002526728,0.002202891,0.001993845,0.666100871,0.011250413,0.452527023,14
1,0.06792433,-0.37905411,-0.92648961,0.002731582,0.002125769,0.001739596,0.456666949,0.223991328,0.123083302,14
1,0.06766126,-0.37752824,-0.92684786,0.002450629,0.002438961,0.002016367,0.581572327,-0.196581192,0.59383423,14
1,0.0697403,-0.37663625,-0.92730641,0.003166274,0.002400599,0.001874645,0.455993238,-0.288150577,0.151097072,14
1,0.06997281,-0.37602021,-0.92719988,0.003165151,0.0022019,0.001934957,0.343442723,0.295780864,0.790377278,14
1,0.06916736,-0.37527633,-0.92829367,0.002321009,0.002327033,0.002576954,0.376846081,0.465354747,0.368977376,14
1,0.06754412,-0.37428803,-0.92973566,0.002543014,0.002461671,0.001842722,0.846129162,0.122970675,0.218129304,14
1,0.06694973,-0.37591051,-0.92906329,0.002152148,0.002456301,0.002046536,0.929719826,0.398839319,0.139092083,14
1,0.06933594,-0.37517391,-0.92913163,0.002604554,0.003035637,0.002363404,0.529134553,0.718308744,0.049493472,14
1,0.0294533,-0.36765596,-0.90881879,0.0934006,0.163750758,0.082389963,-3.283099887,0.263350537,2.090647299,14
1,0.12768858,-0.19299238,-0.96472089,0.14141333,0.1504529,0.098192228,1.642781779,2.823842116,-0.200786809,14
1,0.10988726,-0.20739492,-0.97280183,0.058681571,0.041625503,0.019376121,0.522055438,-0.63344323,0.722219346,14
1,0.06158204,-0.18497137,-0.98448152,0.001830211,0.007060823,0.001841548,0.497809184,1.336648071,0.362360524,14
1,0.06708865,-0.18365528,-0.98280055,0.02497943,0.076824381,0.0224273,-0.956310173,0.164988433,2.075247676,14
1,0.08650148,-0.18327549,-0.98157665,0.028666225,0.01341418,0.008669044,0.548184465,0.765933628,4.182586227,14
1,0.08585847,-0.18054886,-0.98305311,0.023604391,0.008321432,0.003266584,-0.003132231,1.191329588,0.144989562,14
1,0.08543786,-0.18333758,-0.98252287,0.024665839,0.006066195,0.003048804,0.023900741,0.83161728,0.700176156,14
1,0.08455243,-0.18477894,-0.98292566,0.024481064,0.023285073,0.005496469,0.275741116,-3.998602609,-0.452989732,14
1,0.08687623,-0.18592865,-0.98202955,0.025518555,0.006690816,0.004499495,0.103562324,0.783126331,0.649943868,14
1,0.0857643,-0.1874387,-0.98202913,0.024137132,0.005893928,0.002948135,0.019959319,1.48597824,0.286786956,14
1,0.08574766,-0.18643041,-0.98236113,0.024170455,0.006367069,0.002958786,-0.028647905,1.159042361,0.088101578,14
1,0.08504896,-0.18637283,-0.98254119,0.023334989,0.006704484,0.003085816,0.010946815,1.347981737,0.197175949,14
1,0.08396792,-0.18630206,-0.98265764,0.022024515,0.005835654,0.002613628,-0.033813851,0.892227387,-0.042144508,14
1,0.07009888,-0.19220458,-0.98709824,0.075175828,0.034220008,0.043913587,-4.675895526,0.11589452,-5.143283181,14
1,0.07680207,0.02907626,-0.94370432,0.112289548,0.333773081,0.071715354,0.692858023,0.568492279,0.476890145,14
1,0.06166021,-0.24570083,-0.95437576,0.10644529,0.131873142,0.062603906,-2.004398884,-2.045570424,2.081866788,14
1,0.10709337,-0.1913408,-0.97983001,0.00210153,0.002682226,0.00170851,0.085129348,0.47372504,0.229973538,14
1,0.10564587,-0.19157058,-0.98007263,0.002589915,0.002910255,0.00188865,-0.072975995,0.183642641,0.387538866,14
1,0.10460789,-0.19246537,-0.9806357,0.001982679,0.002346814,0.002138152,0.359700532,0.194163314,0.932593461,14
1,0.10504476,-0.19302367,-0.98067093,0.002388183,0.002424259,0.00188472,0.447518035,0.171557265,0.398769412,14
1,0.104589631,-0.192912908,-0.980996031,0.002090309,0.002489303,0.001666917,0.808419564,-0.305541122,0.11001788,14
1,-0.013660584,0.10421875,-0.999668732,0.042354875,0.06434577,0.048081855,1.806395287,0.355689055,4.2946635,15
1,0.013848572,0.074923859,-1.002923737,0.057089311,0.07437799,0.07009639,-0.158013272,-0.394980084,-0.443257785,15
1,0.01516922,0.094775238,-0.990292206,0.058448779,0.083825398,0.043313444,1.803176259,-0.526335909,1.171509786,15
1,0.012410126,0.067776032,-1.001772613,0.045113525,0.060295003,0.042696371,-0.387622554,0.594489648,0.559793183,15
1,-0.012447052,0.094641113,-1.000543671,0.045016288,0.067944968,0.05146515,-0.46831314,-0.166277293,1.844195904,15
1,0.028611603,0.134477844,-0.995411987,0.030321683,0.059647915,0.033622497,0.471948756,-1.047349912,-2.129703853,15
1,0.002149048,0.114799957,-1.002052002,0.031501003,0.069951131,0.029615334,1.556669612,-0.084114254,-2.260626036,15
1,0.004468994,0.142295532,-0.993607941,0.061752392,0.107516151,0.047028847,0.002417644,1.37253871,0.281476422,15
1,0.028752899,0.132038727,-0.991225128,0.049795853,0.109648576,0.055842329,-0.118712258,0.140764924,1.199495022,15
1,-0.008272095,0.124454956,-0.998337402,0.04576504,0.068386535,0.038645039,-0.42753657,0.079788549,-0.599697556,15
1,0.010932007,0.000208435,-0.99838028,0.042638711,0.106317089,0.031897413,-0.467810786,0.8333664,0.738499996,15
1,0.01012085,0.0871698,-0.993482819,0.05420194,0.11562925,0.094651098,-0.446882217,2.175334122,5.116860761,15
1,0.026596527,0.144018707,-0.970919342,0.090257405,0.156679836,0.182049748,1.724466929,2.263868831,5.097965746,15
1,0.034587402,0.11351181,-0.995678711,0.146464014,0.199904683,0.150515249,4.393239705,-8.046586056,-5.164874035,15
1,0.008498993,0.128497162,-1.001805878,0.069656743,0.100335522,0.067622925,1.849727562,-0.140510618,-0.013181267,15
1,-0.003796844,0.100899658,-0.993398132,0.081954126,0.102755377,0.068472054,0.530741625,0.023985222,1.269253521,15
1,0.007223206,0.115758057,-0.998018189,0.064529702,0.09044836,0.057815565,0.464075883,0.842487516,0.820157956,15
1,-0.000120239,0.134859924,-0.99324646,0.029695639,0.086847962,0.056455789,0.46233203,-0.303506937,1.871561188,15
1,0.012441101,0.113564453,-0.996851349,0.085594494,0.07483277,0.055069956,-3.924964072,-0.972998645,-0.868056247,15
1,0.011330872,0.145923767,-0.992920074,0.040419324,0.086729962,0.047352874,0.807087942,3.65035579,-0.674890522,15
1,0.012475891,0.141748962,-0.993820953,0.046780275,0.079790687,0.05578739,2.334911668,0.024519383,-5.231324404,15
1,-0.010947724,0.111938934,-0.994434509,0.06530667,0.081258697,0.062764687,-1.356211205,-0.699694162,4.621039981,15
1,0.002690125,0.157337799,-0.997856293,0.035033143,0.080438102,0.053113207,0.028318769,0.933601173,1.447128854,15
1,0.010078125,0.129695587,-0.99484436,0.049270126,0.062433178,0.067552325,-0.861279547,-0.415111726,3.401499403,15
1,-0.017302857,0.110492554,-1.005258484,0.057754134,0.082064417,0.07485068,-1.490234278,0.16043228,-0.626431098,15
1,-0.008289948,0.151265259,-0.988044739,0.056324916,0.073980613,0.060855651,2.989282351,-0.165540341,1.359690092,15
1,0.001872559,0.112267151,-1.000814819,0.092634291,0.21115287,0.072092066,-1.427553632,1.245118148,0.366541504,15
1,0.020205078,0.111708832,-0.998015289,0.030265144,0.078571319,0.026983804,0.879015987,0.276869166,-0.023878384,15
1,0.008710937,0.137056885,-1.003444977,0.068007643,0.09695911,0.051107123,-0.099880007,0.981629198,-0.879840451,15
1,-0.007195892,0.133279266,-1.003195343,0.057305007,0.114234125,0.0545177,-1.491021112,1.555027401,0.111595145,15
1,0.020729675,0.095264435,-1.003933105,0.060945248,0.082219864,0.049660727,0.229844791,-0.053758372,1.300393611,15
1,0.026752167,0.125535431,-1.00419281,0.069326186,0.095302526,0.077582723,1.574154035,0.609110281,-1.9247707,15
1,0.042666473,0.121425934,-0.998472137,0.053622986,0.101239769,0.036655233,1.191710941,0.759282862,-0.991164646,15
1,0.008299408,0.175952454,-0.989026184,0.015763374,0.033711954,0.006112331,-5.599219729,-0.733234228,-0.477562415,15
1,0.036019897,0.112915649,-0.993936005,0.05734574,0.08763657,0.036588351,-1.032441509,-0.646661397,2.595706104,15
1,0.035649261,0.13463501,-0.988899536,0.050240333,0.072993748,0.055932121,0.088503985,-0.879180788,2.588711642,15
1,-0.003848877,0.115835876,-0.9999823,0.047004362,0.057953352,0.028515957,0.225987319,0.659452764,0.511859884,15
1,-0.006383515,0.108920288,-1.002260132,0.042295759,0.067145111,0.040929129,0.312158415,0.007136264,-1.65563457,15
1,-0.013445435,0.107242889,-0.994184875,0.094556754,0.093909376,0.094845321,-0.108003591,0.490321979,0.835766629,15
1,-0.020554505,0.141835938,-0.998192749,0.078126789,0.097934342,0.093878138,-0.928069716,0.548023825,0.281893856,15
1,0.013036652,0.150066376,-0.983695679,0.10358056,0.095230219,0.107066033,-1.107748118,0.280601929,2.030420579,15
1,0.02598526,0.155765533,-0.996576538,0.067247609,0.082798064,0.047331723,1.378862896,0.618051914,0.610832493,15
1,0.017715759,0.13046051,-1.001423798,0.083978978,0.080089461,0.064924694,-1.1652813,0.131616378,-0.75468577,15
1,0.005087891,0.162109375,-1.000117798,0.083897721,0.086408631,0.062446242,-0.820349094,-0.527453581,-0.685775931,15
1,-0.022969208,0.115576324,-0.997650146,0.115776733,0.075192864,0.083987438,-4.431567117,1.398023691,-0.086612949,15
1,0.00934372,0.108692627,-1.004156342,0.02928193,0.049088713,0.02333771,-0.328340125,-0.741292201,-2.298567318,15
1,-0.004974823,0.12959549,-0.994846344,0.017044719,0.058110413,0.012791732,-0.365635369,2.532529983,-1.121258345,15
1,-0.010008087,0.145278473,-0.996483765,0.031485717,0.044551165,0.011368384,-0.656078167,-0.049209798,-0.650936384,15
1,-0.008974762,0.11995697,-0.993509674,0.030159267,0.053393682,0.035443439,2.029465975,-1.542246254,1.510120816,15
1,0.005738983,0.131683807,-0.994664612,0.044827805,0.076076434,0.058262344,0.761046601,-0.193313621,1.87028177,15
1,0.011499634,0.160194244,-0.97776535,0.062886111,0.106097429,0.085601593,0.152283329,-0.588393504,1.879909583,15
1,0.017817535,0.159065857,-0.995177002,0.065539509,0.080092168,0.07046375,-0.078965201,-0.58248756,0.377050914,15
1,0.034751892,0.120080719,-0.995180664,0.026722307,0.060381023,0.03254238,-1.502954529,-0.9656558,-0.107349518,15
1,-0.014557648,0.095431671,-0.989321594,0.090691347,0.10499936,0.111561823,0.696100642,0.254770505,0.395687815,15
1,0.01830719,0.134373627,-0.991044159,0.069727649,0.111868167,0.068594379,0.420616072,0.521910221,1.869769261,15
1,0.004387818,0.119421844,-0.99778244,0.064823155,0.08557852,0.062672023,-1.223999555,-0.395425474,0.047068306,15
1,0.025009156,0.123699341,-0.997007751,0.14392563,0.13835176,0.084091241,1.212338659,-0.284591777,0.799328819,15
1,-0.008399048,0.169025269,-0.989742889,0.022943802,0.059246048,0.012222289,1.181199231,-1.429598312,-0.501541967,15
1,-0.012858276,0.156452942,-0.993986053,0.060951188,0.10720307,0.056680117,0.24411332,-0.228618403,-0.269493502,15
1,-0.000111694,0.134416199,-0.994037476,0.075304477,0.110441894,0.064925541,-0.627449535,-0.181284885,-0.203045996,15
1,0.018543396,0.147433167,-0.994326782,0.089635701,0.095044931,0.085208363,1.112940699,-0.053709825,1.40315808,15
1,-0.012164765,0.106134949,-0.986370087,0.07104244,0.100940818,0.093726442,-0.262888865,-0.012360215,0.683405928,15
1,0.002845917,0.111036682,-0.994905243,0.080602501,0.091191955,0.06431522,2.365797029,-0.016432943,0.715994319,15
1,-0.006631317,0.138973999,-0.997171784,0.065428035,0.08508715,0.068535645,-0.567870779,0.946068535,1.647023683,15
1,-0.020227051,0.131605377,-0.996707306,0.129905307,0.134445054,0.084405255,-4.367622228,0.440062692,0.707760826,15
1,-0.004449921,0.134413757,-0.996402893,0.113288837,0.088210754,0.111270342,-0.849746293,-0.207503278,1.195911435,15
1,-0.014449768,0.128327179,-0.986057129,0.08525986,0.084996355,0.070447887,1.318346935,-0.566781895,0.505436067,15
1,-0.005676117,0.143897553,-0.988256378,0.06459872,0.094526279,0.080105018,0.656799211,-0.267094414,3.871564619,15
1,0.002683716,0.142848358,-0.991906281,0.030050606,0.067207926,0.014943929,0.079757245,-0.022304468,1.679977866,15
1,-0.008495636,0.145282288,-0.994728546,0.03336119,0.051179611,0.016041682,2.836079651,1.435402898,0.886717718,15
1,-0.019438324,0.11885849,-0.99269989,0.076399878,0.087100046,0.052634936,-0.473445989,-0.504210618,-2.086753767,15
1,0.000644989,0.112236328,-0.987577515,0.092907813,0.111411898,0.114395059,1.365422711,0.091948382,0.410314399,15
1,0.008474731,0.104632873,-0.989965973,0.083973263,0.11559988,0.086251224,0.312459439,0.092960887,0.537778868,15
1,0.004308472,0.175498505,-0.988783722,0.090072277,0.100534228,0.099016394,1.153528396,0.052438137,0.890178573,15
1,-0.007959442,0.151884155,-0.987691193,0.076850578,0.100085487,0.097850188,-0.148325182,0.374520848,3.89293088,15
1,0.01623291,0.143847351,-1.004010315,0.085926645,0.099073851,0.0659257,1.077925073,0.233106695,0.696573033,15
1,0.024111786,0.105892792,-1.009443817,0.090287015,0.104832673,0.074233278,5.542004603,-0.851352412,-2.288411359,15
1,0.030307312,0.140353546,-0.998766479,0.080660629,0.104979959,0.065531058,0.318642253,0.083674806,-0.01259791,15
1,0.034307709,0.144547119,-0.991761169,0.069233674,0.089779407,0.0612249,0.947868338,0.427700514,0.512396355,15
1,0.048090668,0.17464035,-0.980400696,0.082107055,0.082908304,0.069423054,2.204458399,-0.074568745,1.92174834,15
1,0.023144226,0.176157227,-0.979934235,0.043933002,0.096311832,0.044897833,-3.628706308,0.073991004,4.587154366,15
1,0.034150086,0.172303772,-0.984596252,0.060984754,0.085798903,0.057640471,-0.571375063,-0.306801957,2.185120424,15
1,0.008396606,0.161637421,-0.991918488,0.07779944,0.102794742,0.064717503,-0.107014591,1.403058758,0.195773406,15
1,0.01652298,0.166032105,-0.996411743,0.085120707,0.15855154,0.071951219,0.773416845,-1.829083937,-0.036422988,15
1,0.010903931,0.097569885,-1.000935059,0.048345374,0.082651728,0.036898122,0.162088038,1.369106182,0.94441114,15
1,0.011022949,0.111049042,-0.996262817,0.024160157,0.070028773,0.036828782,-0.211745028,-0.571754943,-0.109214085,15
1,0.015144196,0.083371887,-0.993066559,0.059135183,0.079573877,0.060344142,-0.345892461,-0.164445861,1.126925581,15
1,0.015198364,0.107920685,-1.000442505,0.050428669,0.083915533,0.051130328,-0.741378211,-0.256476514,-0.925955269,15
1,0.025263977,0.097882538,-1.000393372,0.056072853,0.081664785,0.06441739,1.214179069,-0.045560705,-2.058848603,15
1,0.027778015,0.124223022,-0.991859283,0.081968068,0.095361868,0.074135415,0.921699863,-0.139612287,0.190446834,15
1,0.015674744,0.131184845,-1.003113556,0.080168297,0.094985298,0.079744532,-0.444507915,-0.14450749,-0.644143778,15
1,0.028249664,0.133257751,-0.997626648,0.065686717,0.081484184,0.064054951,-1.269166062,0.150608496,0.587123786,15
1,0.036970367,0.130875397,-0.98916626,0.091113005,0.10052574,0.076520411,-1.169784332,0.068436201,2.333643676,15
1,0.032035065,0.091397095,-0.994790192,0.059464921,0.102111145,0.057708309,1.024981172,-1.09730871,1.211960375,15
1,0.02871933,0.110694428,-0.998119354,0.062378988,0.090919238,0.056863817,0.689857867,0.488138758,1.704494928,15
1,0.038626556,0.100527039,-1.000940552,0.068207328,0.098801717,0.049753623,0.672516788,0.028167834,0.293993107,15
1,0.043200989,0.13415863,-0.995843048,0.05938603,0.099322041,0.049915078,0.576558478,-0.029634504,-2.020959627,15
1,0.052490692,0.165795288,-0.994973907,0.049328587,0.085259162,0.056566432,0.627251646,0.524614694,-1.540661075,15
1,0.022953949,0.145552368,-0.988964539,0.048533791,0.079917878,0.036339525,2.338095911,0.208045929,3.347515092,15
1,0.014234009,0.104876862,-0.99635498,0.038374303,0.064234612,0.026503836,-0.099381181,0.634611649,2.025333412,15
1,0.024641724,0.13503479,-1.006495666,0.089035078,0.11484641,0.067598833,-1.62646757,-0.116327253,-0.376187857,15
1,0.026856537,0.119670868,-0.996642303,0.061601999,0.114792359,0.067128081,-0.950768296,0.636424229,1.400768687,15
1,0.053353577,0.11593399,-0.990130463,0.06198479,0.102816054,0.074161461,-0.294290043,0.14609148,1.213280703,15
1,0.029293365,0.130121613,-0.995115204,0.055145205,0.107096915,0.053669538,0.840730353,-0.487927974,0.823135784,15
1,0.031118622,0.144011383,-0.988899536,0.050375732,0.10622329,0.061445096,1.986980186,0.209864599,0.645660239,15
1,0.030682831,0.132285461,-0.993791351,0.068493642,0.100770897,0.078885767,-1.291991706,1.226905998,0.195258499,15
1,0.049161072,0.135744476,-0.995704651,0.078288113,0.106035161,0.066866222,1.423795139,-0.268962923,0.929970843,15
1,0.027880249,0.114566193,-0.999700012,0.07569008,0.109415317,0.085120771,-0.286964249,2.75735609,0.049513822,15
1,0.014104767,0.150030365,-1.003377838,0.046696508,0.071683561,0.042389753,0.631720615,0.316635129,-2.934768928,15
1,0.002387238,0.137091522,-1.002715607,0.062254929,0.100643313,0.061858327,-1.363162405,1.097876269,-1.030623774,15
1,0.013158264,0.139380493,-0.990198517,0.061787937,0.083277513,0.067539578,-0.141272027,0.938371575,-1.816595877,15
1,0.004368439,0.135431824,-0.988220825,0.061486426,0.067601563,0.068293807,-2.194837767,-0.898433939,6.921756912,15
1,0.007077179,0.104886017,-0.995925598,0.051618044,0.097163489,0.051345936,0.333862873,-2.248839335,2.497807062,15
1,0.012640839,0.144953308,-0.988710022,0.067025628,0.095282287,0.070529806,1.414053413,-0.765615145,1.247992271,15
1,0.008842926,0.148362579,-1.000876923,0.070065377,0.091236174,0.080721163,1.675227934,0.276256798,0.890252912,15
1,0.026366272,0.159823608,-0.99966629,0.081786639,0.082953091,0.086224608,0.064836979,0.528884135,0.154021003,15
1,0.033794708,0.105936432,-1.002770691,0.085036722,0.123977385,0.066452314,1.459576915,-0.521550891,0.354801632,15
1,-0.024865723,0.103981629,-1.000722504,0.047078561,0.098999281,0.043216237,3.24090648,1.196526727,0.664722419,15
1,-0.031139832,0.098850555,-0.998189087,0.088611471,0.085072458,0.060006419,-0.594719576,0.738125252,1.087744659,15
1,-0.027124786,0.101989288,-1.003709869,0.066635642,0.06461355,0.04818925,-0.473075348,0.175744852,0.438140355,15
1,0.00691864,0.123407745,-0.980932007,0.091068005,0.094769152,0.098285516,1.527168979,-0.127915171,0.83674552,15
1,-0.003532562,0.121637573,-0.996927338,0.066207029,0.060701322,0.046598304,5.827801536,0.533338586,2.43526142,15
1,-0.009732666,0.118241425,-0.996264954,0.050616099,0.071177226,0.064084347,0.194719312,-0.406184001,4.408794201,15
1,0.006168671,0.142321167,-0.995431519,0.073446739,0.094085012,0.107473446,0.919807486,1.102792,0.481352636,15
1,0.007388306,0.13383194,-1.005330505,0.122528694,0.10126355,0.093739114,-1.474371452,0.42161558,0.928286043,15
1,-0.002439423,0.13806778,-0.999228668,0.052763265,0.080555912,0.056867977,1.285637908,0.816315509,-1.867768173,15
1,0.001092834,0.135132599,-1.004674988,0.100975242,0.086168865,0.076722841,-0.418562759,-0.011151017,-0.52021514,15
1,0.021062317,0.117548065,-0.996964874,0.091833647,0.095653896,0.090895353,1.243415039,0.450734791,2.207203086,15
1,-0.004266205,0.084545136,-1.010465088,0.104546486,0.089640665,0.112677227,-0.152318058,-0.256910051,0.580056472,15
1,0.00716156,0.100043487,-1.005749664,0.078159298,0.087071054,0.078448494,0.702366046,-0.324132979,-0.846334823,15
1,-0.009049835,0.109248962,-0.986481476,0.106577362,0.100333181,0.108975469,1.065243722,-0.102448999,0.356038326,15
1,-0.011316528,0.155108643,-0.979367676,0.060311481,0.096595593,0.10793578,0.034023689,6.90E-05,1.103465826,15
1,-0.012104797,0.145735931,-0.982792206,0.076626055,0.096151457,0.032469693,1.659835462,1.376848532,3.966190393,15
1,-0.027914734,0.107540893,-0.977186279,0.062680733,0.083323989,0.079744856,0.22728166,0.29860918,2.494090068,15
1,0.020862122,0.156436462,-0.986592712,0.074549199,0.081608811,0.049160635,-0.495297823,0.030558689,0.970320239,15
1,-0.002507019,0.148561401,-0.989203796,0.034031299,0.058556606,0.01340862,1.844461855,-0.426052712,1.127445977,15
1,-0.017723999,0.156338806,-1.0062146,0.075336533,0.069647268,0.075445941,0.167855899,0.575589974,0.218851454,15
1,-0.031306457,0.120593262,-0.976182861,0.094281431,0.096538089,0.121196993,1.834281346,0.591055606,0.919134018,15
1,-0.00178833,0.150553894,-1.006134644,0.076435442,0.099366438,0.08826163,1.231152026,0.854027086,-0.439204305,15
1,0.020509949,0.126331177,-1.001489868,0.120557932,0.125794992,0.071353994,1.959038689,0.418235976,-0.763400695,15
1,-0.002040405,0.115339661,-0.987947998,0.06348223,0.091022787,0.067122046,0.00850253,-0.639494823,1.019357395,15
1,0.00243866,0.110541992,-1.006303101,0.054791454,0.096776702,0.054067597,-0.687658276,-0.176080016,-0.043897431,15
1,0.031116333,0.114608765,-0.987713623,0.077523564,0.096979578,0.141940607,-0.901067999,-0.34419824,3.947253026,15
1,0.027782288,0.121333618,-1.007765503,0.069329131,0.075209029,0.050841967,0.592098243,0.803788864,-0.804504903,15
1,0.025687866,0.098527222,-0.981946106,0.08868392,0.088063481,0.073850371,0.169000233,0.156319585,0.269626002,15
1,-0.000901794,0.10226593,-0.988623962,0.045892278,0.095139828,0.074999689,-0.000126717,0.275295392,2.22657422,15
1,-0.002166443,0.121502991,-0.99278717,0.078472361,0.144733986,0.082832952,0.657517355,1.102685502,0.409024929,15
1,0.027701721,0.097023926,-1.006209717,0.07320736,0.110668762,0.08310284,0.693635493,-0.695335381,-0.270192514,15
1,0.009876709,0.139646912,-0.984494629,0.058488983,0.110314891,0.067329764,-2.163143744,-0.195732566,1.934004184,15
1,0.037637329,0.133302612,-1.004857788,0.065922224,0.114653392,0.078946552,1.997733497,-0.394965202,-2.176305195,15
1,0.042008972,0.139519653,-0.991803284,0.088893385,0.154106529,0.057743848,0.210003051,3.953186672,0.286033162,15
1,0.018049927,0.126977844,-0.990865784,0.042317194,0.067180077,0.058177128,0.636123344,-1.355969601,2.296767254,15
1,0.01011322,0.13430481,-1.000881958,0.082617144,0.073895119,0.063672475,1.270640121,0.158346516,-0.404103427,15
1,0.009516296,0.12869873,-0.992257385,0.046219825,0.080911787,0.022411901,1.498613072,-0.087955681,-0.048165509,15
1,0.012931519,0.10111206,-0.995605164,0.055101713,0.058586379,0.018084961,2.668801069,-0.934282323,2.238674258,15
1,0.022619324,0.17579071,-0.981988831,0.059108621,0.099281719,0.048104836,2.096840618,-0.325411444,3.535386212,15
1,0.032282715,0.142636109,-0.998746643,0.076749699,0.063170251,0.085958562,1.993529386,-0.241701175,-0.711366797,15
1,0.016173706,0.098146362,-0.991355896,0.041605695,0.068520186,0.03356453,0.711238809,-1.048285362,-0.129929242,15
1,0.010542603,0.169053345,-0.9891922,0.052262444,0.07589986,0.04299137,5.270932615,0.271339656,-0.149295282,15
1,-0.019985962,0.181702576,-0.99375,0.052565771,0.114107173,0.12013057,-1.885473055,0.164122444,1.547637382,15
1,-0.022857971,0.141036682,-0.988342896,0.097827944,0.11667677,0.129304255,0.235668642,-0.015862338,-0.414173906,15
1,0.0089151,0.117073364,-0.993841553,0.099350268,0.086621006,0.120803974,0.214942685,0.276582821,-0.152055223,15
1,0.00378479,0.178381958,-0.980630188,0.055696729,0.086547613,0.092886035,0.190531385,-0.118216972,1.512660597,15
1,0.002670593,0.144871521,-0.997523193,0.056471579,0.091096376,0.066289727,-2.373572642,0.669948126,0.050609995,15
1,-0.031500855,0.110550537,-0.98459259,0.063065898,0.080512823,0.069576245,-2.651485504,-0.189325302,0.969762426,15
1,-0.02524231,0.097467041,-1.026765137,0.075289499,0.089925136,0.102299039,-1.067143578,-1.419123043,-3.703755592,15
1,-0.001090393,0.106421204,-0.993668518,0.066410537,0.084840164,0.067348974,0.603287749,1.313566561,0.319939516,15
1,0.011753235,0.129849243,-0.998892517,0.053576303,0.079947634,0.095286922,0.375265082,-0.420538729,3.173236518,15
1,-0.001868897,0.128614807,-0.990579834,0.088633081,0.113925138,0.081721085,0.828808285,-2.200778418,1.812308015,15
1,0.006449585,0.12716095,-0.992933655,0.076790497,0.103826453,0.063989781,-0.584650297,0.475854768,0.528472898,15
1,0.024394226,0.10988922,-1.010975647,0.06271452,0.128251194,0.069381339,0.487897593,-0.855438874,-0.420812823,15
1,0.030212097,0.146473084,-0.986521912,0.079929361,0.107755314,0.062410251,0.703944743,-0.483192425,0.177463519,15
1,0.001747437,0.165848694,-0.983068848,0.059011812,0.097191169,0.077144832,3.489083125,0.316584665,1.535133233,15
1,5.22E-05,0.185626831,-1.003431702,0.073202081,0.105472283,0.060874872,-2.303410359,0.655504563,-1.125424161,15
1,0.031181335,0.188084106,-0.971470947,0.111475487,0.122690191,0.096596242,0.452564276,1.049389771,4.047594867,15
1,0.040624695,0.151772766,-0.984494019,0.095734785,0.114746993,0.059964405,-0.105283122,0.545842552,4.21766541,15
1,0.042067871,0.232957459,-0.978295593,0.049360738,0.128389051,0.031281139,-0.35960001,0.840018085,2.685357948,15
1,0.039003906,0.213208313,-0.977986145,0.069562026,0.095339683,0.024115498,-2.070754083,0.938433692,2.821637567,15
1,0.034360962,0.162170715,-0.983459167,0.058911546,0.108702149,0.043920771,0.559542381,1.029317641,3.408778028,15
1,0.029387207,0.201670227,-0.983188477,0.020955714,0.058602651,0.018048855,-4.476819833,1.322286146,1.240067387,15
1,0.000964946,-0.246719218,-0.874685361,0.036870769,0.411556778,0.128245651,1.985008712,0.089774653,-0.461456749,15
1,0.1357505,0.53243438,-0.74622452,0.161851362,0.439065277,0.161013495,-0.759103822,-3.04418955,3.061320519,15
1,0.15085778,0.60816419,-0.78724262,0.039619434,0.032232938,0.036269124,0.190193443,-0.256563229,-2.337752293,15
1,0.13024433,0.47011535,-0.74871637,0.104172468,0.453717947,0.093624689,-0.29952007,-2.41956468,2.803789341,15
1,0.14532258,0.59114366,-0.79274229,0.06077504,0.055850803,0.045116989,0.345881916,-0.336320164,0.219518993,15
1,0.13667587,0.58753415,-0.80635727,0.06845385,0.053212331,0.047917558,0.760323256,-0.242759731,0.351839431,15
1,0.12500791,0.56568302,-0.82565639,0.066484972,0.055594739,0.049349807,-0.504809758,0.016883359,0.379546064,15
1,0.11865138,0.38521073,-0.7536073,0.115591399,0.502207869,0.143522918,-0.21187946,-1.990485963,1.38874134,15
1,0.02904922,-0.51213198,-0.68456743,0.137753135,0.52594351,0.168054883,1.445995236,1.541066971,-0.481681616,15
1,0.13130418,0.38992478,-0.90292675,0.056041125,0.109757573,0.075093594,-0.618100229,0.098047055,2.742778643,15
